48        73.361273
144        101.436423
240        111.592312
336        117.936376
432        121.462841
528        119.573730
624        115.217426
720        114.487018
816        118.828485
912        121.904729
1008        122.925779
1104        124.186273
1200        125.715717
1296        125.851208
1392        125.271627
