48        103.695951
144        107.214738
240        119.084641
336        126.419922
432        125.606940
528        125.763189
624        123.781521
720        125.321700
816        124.474861
912        127.292032
1008        127.221906
1104        127.136693
1200        126.241318
1296        126.884866
1392        126.351493
