44        496        111.729784
44        512        112.019826
48        16        97.610075
48        32        105.918755
48        48        108.646969
48        64        109.367789
48        80        110.092981
48        96        111.421242
48        112        110.495598
48        128        111.401468
48        144        111.810729
48        160        112.501095
48        176        112.296638
48        192        111.992122
48        208        112.852273
48        224        113.092234
48        240        112.956465
48        256        112.464075
48        272        112.989438
48        288        113.589328
48        304        113.600606
48        320        113.251355
48        336        113.239251
48        352        114.181594
48        368        113.956443
48        384        114.057122
48        400        114.199394
48        416        114.571132
48        432        114.102400
48        448        114.958707
48        464        114.871927
48        480        115.171765
48        496        114.702966
48        512        115.392942
52        16        101.378636
52        32        106.637208
52        48        109.917281
52        64        110.393945
52        80        111.048306
52        96        111.609496
52        112        111.808386
52        128        112.467179
52        144        113.097502
52        160        113.312250
52        176        110.939816
52        192        112.561535
52        208        112.669776
52        224        114.026452
52        240        112.522840
52        256        113.861957
52        272        110.982856
52        288        111.479567
52        304        113.673075
52        320        114.219461
52        336        114.173183
52        352        113.445076
52        368        113.845814
52        384        114.610608
52        400        114.802100
52        416        114.292584
52        432        114.428830
52        448        115.192726
52        464        114.816501
52        480        115.815456
52        496        113.554934
52        512        115.952247
56        16        101.267258
56        32        107.533413
56        48        110.966397
56        64        112.415654
56        80        112.172310
56        96        113.266004
56        112        111.774259
56        128        113.707173
56        144        113.646100
56        160        114.107163
56        176        114.158960
56        192        113.883807
56        208        114.788705
56        224        114.623118
56        240        114.210437
56        256        114.771503
56        272        115.076725
56        288        115.218266
56        304        114.092630
56        320        115.337598
56        336        115.504784
56        352        115.893145
56        368        114.919814
56        384        114.424324
56        400        115.374990
56        416        116.132252
56        432        116.373636
56        448        116.022623
56        464        115.902755
56        480        116.522046
56        496        116.101307
56        512        116.136438
60        16        103.396700
60        32        108.950781
60        48        112.194601
60        64        112.353688
60        80        112.860607
60        96        113.774374
60        112        113.951703
60        128        113.071211
60        144        113.555599
60        160        114.216156
60        176        114.141253
60        192        114.270252
60        208        113.773668
60        224        114.231551
60        240        115.028893
60        256        115.062917
60        272        114.307239
60        288        114.986063
60        304        115.191712
60        320        115.680936
60        336        116.153630
60        352        115.601991
60        368        115.322205
60        384        114.840728
60        400        115.528027
60        416        116.116726
60        432        116.168059
60        448        116.370201
60        464        116.938771
60        480        116.008497
60        496        116.824206
60        512        116.677491
64        16        102.921494
64        32        109.284441
64        48        111.915517
64        64        112.706402
64        80        112.666899
64        96        113.605166
64        112        113.832761
64        128        114.209743
64        144        114.596465
64        160        115.129051
64        176        114.800791
64        192        114.977671
64        208        115.438894
64        224        115.815597
64        240        115.300195
64        256        115.730404
64        272        115.669656
64        288        116.134724
64        304        115.947301
64        320        116.604385
64        336        116.450847
64        352        116.636898
64        368        116.688206
64        384        116.629177
64        400        116.875272
64        416        116.599033
64        432        116.324704
64        448        117.021932
64        464        116.870991
64        480        116.867726
64        496        117.515849
64        512        117.583313
68        16        102.975624
68        32        109.685160
68        48        112.565180
68        64        112.468550
68        80        113.368983
68        96        114.011385
68        112        114.929207
68        128        114.996825
68        144        116.227435
68        160        115.117322
68        176        115.759515
68        192        113.926941
68        208        116.169301
68        224        116.027817
68        240        116.403807
68        256        115.936114
68        272        116.460436
68        288        116.803502
68        304        117.234789
68        320        116.971222
68        336        116.525576
68        352        117.260703
68        368        117.329410
68        384        117.534408
68        400        117.750931
68        416        117.177162
68        432        117.830016
68        448        117.582616
68        464        117.551678
68        480        117.458438
68        496        117.913991
68        512        118.104130
72        16        105.154674
72        32        110.659065
72        48        113.587041
72        64        114.265067
72        80        114.912578
72        96        116.050911
72        112        115.970452
72        128        116.080159
72        144        116.675223
72        160        116.365519
72        176        115.634316
72        192        116.954299
72        208        116.237123
72        224        117.491378
72        240        116.557709
72        256        117.087743
72        272        117.301220
72        288        118.137064
72        304        117.793354
72        320        117.351253
72        336        117.623919
72        352        117.889941
72        368        117.908572
72        384        118.379167
72        400        117.787109
72        416        118.089910
72        432        118.521540
72        448        118.757158
72        464        118.184493
72        480        119.008134
72        496        118.187923
72        512        118.977426
76        16        105.969316
76        32        112.178844
76        48        114.174110
76        64        114.728551
76        80        115.595223
76        96        116.288765
76        112        116.620793
76        128        116.770396
76        144        116.231149
76        160        116.791236
76        176        117.357532
76        192        117.458467
76        208        116.932329
76        224        117.703106
76        240        117.530504
76        256        117.820177
76        272        118.217879
76        288        118.390099
76        304        118.292548
76        320        118.488362
76        336        118.032341
76        352        117.708590
76        368        116.773777
76        384        119.066828
76        400        118.813059
76        416        119.034955
76        432        118.766419
76        448        118.597382
76        464        118.911021
76        480        119.272753
76        496        118.668188
76        512        117.667658
80        16        107.015668
80        32        112.633266
80        48        115.505510
80        64        115.780815
80        80        116.610626
80        96        117.090748
80        112        117.303815
80        128        117.335358
80        144        116.145600
80        160        117.686761
80        176        117.857261
80        192        116.390881
80        208        117.656500
80        224        116.757215
80        240        116.681191
80        256        118.248006
80        272        117.871132
80        288        118.573395
80        304        118.033060
80        320        118.454657
80        336        118.110955
80        352        118.169373
80        368        118.083736
80        384        118.621875
80        400        118.805154
80        416        118.465932
80        432        117.421653
80        448        118.582574
80        464        118.037067
80        480        117.968257
80        496        119.055801
80        512        118.903041
84        16        104.638386
84        32        112.295123
84        48        115.237135
84        64        115.163288
84        80        115.532562
84        96        116.980912
84        112        117.248145
84        128        116.125212
84        144        116.681599
84        160        116.692090
84        176        117.253235
84        192        117.223168
84        208        117.781625
84        224        117.316229
84        240        117.909900
84        256        118.403857
84        272        117.999250
84        288        118.204971
84        304        118.305063
84        320        118.971198
84        336        118.395748
84        352        118.260156
84        368        119.010423
84        384        119.039176
84        400        119.096741
84        416        118.193655
84        432        119.546559
84        448        118.346816
84        464        119.214232
84        480        119.591868
84        496        119.914424
84        512        120.100847
88        16        106.763935
88        32        113.453630
88        48        115.883932
88        64        116.379224
88        80        115.966230
88        96        117.093431
88        112        117.598956
88        128        117.056871
88        144        117.533137
88        160        117.538553
88        176        117.687827
88        192        118.183355
88        208        118.185897
88        224        118.265396
88        240        118.462591
88        256        118.853546
88        272        119.192294
88        288        118.985739
88        304        118.854662
88        320        118.935392
88        336        119.259227
88        352        119.425498
88        368        119.377775
88        384        119.178360
88        400        119.763754
88        416        119.338528
88        432        119.429935
88        448        118.256889
88        464        118.747888
88        480        119.934777
88        496        119.721777
88        512        120.396191
92        16        108.180514
92        32        113.521844
92        48        113.898455
92        64        116.683420
92        80        116.155312
92        96        117.381179
92        112        117.186230
92        128        117.831986
92        144        117.046946
92        160        117.831094
92        176        117.510782
92        192        118.568954
92        208        117.735534
92        224        118.209624
92        240        118.916342
92        256        119.148705
92        272        119.146098
92        288        118.918978
92        304        117.780508
92        320        119.734910
92        336        118.926350
92        352        119.428775
92        368        119.649732
92        384        119.982466
92        400        119.902929
92        416        120.308125
92        432        119.577847
92        448        119.628854
92        464        119.859987
92        480        120.354268
92        496        120.169815
92        512        120.244918
96        16        107.127654
96        32        114.286614
96        48        116.391506
96        64        116.908620
96        80        118.344247
96        96        118.723985
96        112        118.845513
96        128        118.607414
96        144        118.631901
96        160        118.685892
96        176        119.181307
96        192        119.252167
96        208        119.734916
96        224        120.247142
96        240        119.947186
96        256        120.215743
96        272        120.016054
96        288        119.887409
96        304        120.375194
96        320        120.533119
96        336        120.466140
96        352        120.185344
96        368        120.485695
96        384        120.623191
96        400        120.490633
96        416        120.744340
96        432        120.556807
96        448        121.124500
96        464        120.209762
96        480        119.439128
96        496        120.875243
96        512        121.310410
100        16        109.368706
100        32        114.990453
100        48        116.498583
100        64        117.754566
100        80        118.624171
100        96        118.132355
100        112        118.751924
100        128        118.469168
100        144        118.813192
100        160        118.908515
100        176        118.813098
100        192        119.484891
100        208        119.970466
100        224        119.653741
100        240        119.849003
100        256        119.805091
100        272        120.437084
100        288        119.444789
100        304        119.874277
100        320        119.559205
100        336        119.491288
100        352        120.353228
100        368        120.542502
100        384        120.506253
100        400        120.507111
100        416        120.844179
100        432        118.974796
100        448        121.081010
100        464        120.957502
100        480        121.022255
100        496        120.877884
100        512        120.815011
104        16        109.411259
104        32        115.129237
104        48        117.106814
104        64        118.009442
104        80        118.341203
104        96        118.829854
104        112        118.861608
104        128        118.657342
104        144        118.879327
104        160        119.160207
104        176        119.052154
104        192        119.541101
104        208        119.600704
104        224        119.807047
104        240        119.986665
104        256        119.885949
104        272        120.478940
104        288        120.093050
104        304        119.738354
104        320        120.465733
104        336        120.200927
104        352        117.407666
104        368        119.544775
104        384        120.382541
104        400        120.515255
104        416        120.588646
104        432        121.225689
104        448        121.013953
104        464        120.996301
104        480        120.725482
104        496        121.448355
104        512        121.064617
108        16        109.723386
108        32        115.750958
108        48        117.185907
108        64        117.412534
108        80        119.175605
108        96        119.069436
108        112        118.704260
108        128        118.325989
108        144        118.526884
108        160        118.450665
108        176        118.218990
108        192        120.062801
108        208        119.592803
108        224        119.909397
108        240        119.633193
108        256        119.743711
108        272        120.364191
108        288        119.614527
108        304        119.675346
108        320        120.581427
108        336        120.332946
108        352        120.705798
108        368        120.620744
108        384        120.655871
108        400        120.759511
108        416        120.384363
108        432        119.744660
108        448        121.460504
108        464        121.148358
108        480        121.639867
108        496        120.381722
108        512        120.677104
112        16        109.554990
112        32        115.678270
112        48        117.892501
112        64        118.305667
112        80        118.633578
112        96        119.377135
112        112        118.827275
112        128        118.995274
112        144        117.486475
112        160        118.948596
112        176        119.614170
112        192        120.380047
112        208        120.388802
112        224        120.273404
112        240        120.130025
112        256        120.321906
112        272        120.354817
112        288        120.674533
112        304        120.774186
112        320        120.680178
112        336        120.716874
112        352        119.412165
112        368        120.980850
112        384        121.331897
112        400        121.161530
112        416        121.540613
112        432        120.636674
112        448        120.749973
112        464        120.749384
112        480        120.897346
112        496        121.111708
112        512        120.824575
116        16        109.396024
116        32        116.039857
116        48        116.553535
116        64        118.328471
116        80        118.004311
116        96        118.517885
116        112        118.457101
116        128        118.823580
116        144        119.206943
116        160        118.695013
116        176        119.981727
116        192        119.521009
116        208        120.083001
116        224        118.886621
116        240        120.326138
116        256        120.342529
116        272        120.222321
116        288        120.778585
116        304        120.867762
116        320        120.242745
116        336        120.658688
116        352        120.874822
116        368        120.801379
116        384        121.124384
116        400        120.303367
116        416        121.537706
116        432        121.332452
116        448        121.372135
116        464        120.261787
116        480        120.137106
116        496        119.684416
116        512        118.698853
120        16        106.964932
120        32        114.740871
120        48        116.785911
120        64        118.209862
120        80        117.270535
120        96        118.442876
120        112        117.476477
120        128        118.295941
120        144        117.628658
120        160        118.982768
120        176        118.595647
120        192        119.513642
120        208        119.600047
120        224        118.945551
120        240        117.310695
120        256        119.829708
120        272        120.016706
120        288        119.798669
120        304        119.898319
120        320        120.035130
120        336        119.444546
120        352        120.179526
120        368        119.360971
120        384        120.011023
120        400        119.957862
120        416        119.535493
120        432        120.497079
120        448        120.085182
120        464        119.598013
120        480        120.387117
120        496        119.766140
120        512        120.200488
124        16        109.082047
124        32        115.660138
124        48        117.413206
124        64        117.951127
124        80        117.486741
124        96        118.191397
124        112        118.219735
124        128        118.553086
124        144        118.184626
124        160        119.316321
124        176        119.383927
124        192        119.287628
124        208        119.608445
124        224        119.706726
124        240        119.720615
124        256        118.914531
124        272        119.888548
124        288        120.173287
124        304        119.907569
124        320        119.963918
124        336        119.376800
124        352        119.634719
124        368        119.812196
124        384        120.737065
124        400        119.860967
124        416        120.280336
124        432        120.367978
124        448        120.225520
124        464        120.623552
124        480        120.172275
124        496        120.625070
124        512        120.408635
128        16        108.510802
128        32        114.605628
128        48        117.496385
128        64        116.705007
128        80        118.515390
128        96        117.988278
128        112        116.626847
128        128        117.986114
128        144        118.163530
128        160        117.557600
128        176        119.505346
128        192        119.725748
128        208        119.713667
128        224        118.583743
128        240        118.373423
128        256        119.375949
128        272        118.666499
128        288        119.496721
128        304        120.680778
128        320        119.137759
128        336        120.995114
128        352        121.113433
128        368        120.882922
128        384        120.625506
128        400        120.584057
128        416        120.781271
128        432        119.894166
128        448        120.999467
128        464        120.958918
128        480        120.761386
128        496        121.189697
128        512        120.769742
132        16        109.816454
132        32        115.772532
132        48        117.654591
132        64        118.716438
132        80        118.918781
132        96        119.056960
132        112        118.698405
132        128        119.268189
132        144        119.458023
132        160        120.100429
132        176        119.894292
132        192        120.265712
132        208        119.819577
132        224        120.283167
132        240        120.331429
132        256        120.623270
132        272        119.861836
132        288        119.796904
132        304        120.117797
132        320        120.976891
132        336        120.988920
132        352        120.955110
132        368        120.780883
132        384        121.336744
132        400        120.528049
132        416        121.514098
132        432        121.043136
132        448        121.497619
132        464        120.926883
132        480        121.240486
132        496        121.390517
132        512        121.158526
136        16        110.376397
136        32        115.311410
136        48        117.962365
136        64        118.690256
136        80        118.441896
136        96        119.296222
136        112        119.049188
136        128        119.107873
136        144        119.255206
136        160        119.572480
136        176        120.369788
136        192        119.701469
136        208        120.442244
136        224        120.435217
136        240        120.742206
136        256        120.259495
136        272        120.411709
136        288        118.499207
136        304        120.093461
136        320        120.378557
136        336        120.176219
136        352        118.249219
136        368        121.019058
136        384        120.150499
136        400        121.153128
136        416        120.723758
136        432        120.971408
136        448        120.370655
136        464        120.923281
136        480        119.186386
136        496        119.990000
136        512        120.879722
140        16        109.523082
140        32        115.021211
140        48        117.780303
140        64        116.835191
140        80        118.530161
140        96        116.883489
140        112        117.989195
140        128        117.542638
140        144        118.847849
140        160        119.304756
140        176        119.715669
140        192        118.355735
140        208        120.085484
140        224        119.935594
140        240        120.274710
140        256        120.386635
140        272        120.688675
140        288        120.447325
140        304        120.731858
140        320        116.928252
140        336        119.875056
140        352        119.264868
140        368        120.310836
140        384        120.242399
140        400        120.072478
140        416        120.255061
140        432        120.787485
140        448        120.050658
140        464        119.754498
140        480        119.429416
140        496        120.391325
140        512        120.730386
144        16        110.000917
144        32        115.554857
144        48        118.359873
144        64        118.286719
144        80        118.719654
144        96        119.043163
144        112        119.286184
144        128        118.662325
144        144        119.145343
144        160        119.996066
144        176        118.291129
144        192        119.924873
144        208        120.086450
144        224        120.364823
144        240        120.361359
144        256        120.339198
144        272        121.095185
144        288        120.600816
144        304        121.006074
144        320        120.521066
144        336        121.144107
144        352        119.983047
144        368        121.208294
144        384        121.080494
144        400        120.745179
144        416        121.016524
144        432        119.491135
144        448        119.793994
144        464        120.284025
144        480        121.007250
144        496        120.567950
144        512        120.678067
148        16        110.100026
148        32        113.189760
148        48        118.633851
148        64        117.897740
148        80        118.084131
148        96        118.073627
148        112        119.547417
148        128        118.939463
148        144        120.055268
148        160        119.310443
148        176        120.161473
148        192        119.948770
148        208        120.089415
148        224        119.842470
148        240        119.691773
148        256        120.403558
148        272        120.055569
148        288        119.862054
148        304        120.465189
148        320        120.378545
148        336        120.976556
148        352        120.629418
148        368        121.077061
148        384        120.784550
148        400        120.571045
148        416        120.813121
148        432        120.422642
148        448        120.916367
148        464        119.242265
148        480        120.864221
148        496        120.308099
148        512        120.664791
152        16        110.778933
152        32        116.340958
152        48        118.427388
152        64        117.198565
152        80        119.204638
152        96        119.265122
152        112        118.247874
152        128        117.449157
152        144        119.780474
152        160        120.679693
152        176        121.112704
152        192        120.942613
152        208        119.418734
152        224        120.968907
152        240        120.774451
152        256        121.216705
152        272        121.129087
152        288        121.272802
152        304        122.066231
152        320        121.043904
152        336        121.470882
152        352        121.584874
152        368        121.584667
152        384        121.851222
152        400        121.555620
152        416        122.152023
152        432        121.438842
152        448        121.223916
152        464        122.529471
152        480        121.041319
152        496        120.173477
152        512        121.899747
156        16        112.154293
156        32        116.665147
156        48        119.415767
156        64        119.693998
156        80        120.490335
156        96        120.281730
156        112        120.849968
156        128        120.467313
156        144        121.038681
156        160        121.480059
156        176        121.738548
156        192        121.624567
156        208        122.092525
156        224        122.108833
156        240        121.544878
156        256        121.291106
156        272        121.961372
156        288        122.391378
156        304        122.316270
156        320        122.333729
156        336        122.049867
156        352        121.248767
156        368        122.100862
156        384        122.302620
156        400        120.357497
156        416        122.295834
156        432        122.199277
156        448        122.507879
156        464        122.587547
156        480        122.429553
156        496        120.752850
156        512        122.262598
160        16        112.369989
160        32        117.968738
160        48        119.747754
160        64        120.010351
160        80        120.587561
160        96        120.663468
160        112        120.701682
160        128        120.890748
160        144        119.709738
160        160        121.555443
160        176        120.283636
160        192        121.365741
160        208        121.756147
160        224        122.320130
160        240        121.540661
160        256        120.290987
160        272        121.072006
160        288        121.695096
160        304        119.793836
160        320        122.295994
160        336        122.096862
160        352        122.230599
160        368        122.193647
160        384        122.680212
160        400        122.048448
160        416        122.389856
160        432        122.145665
160        448        122.426623
160        464        122.723717
160        480        123.005251
160        496        122.978576
160        512        122.656302
164        16        112.444438
164        32        118.100453
164        48        120.004735
164        64        120.144397
164        80        120.531678
164        96        120.858552
164        112        120.936862
164        128        121.295733
164        144        121.265498
164        160        121.460096
164        176        121.750315
164        192        121.535964
164        208        120.996696
164        224        121.915925
164        240        122.054034
164        256        120.986362
164        272        120.988969
164        288        121.905590
164        304        121.070859
164        320        121.671333
164        336        121.475475
164        352        122.153080
164        368        118.955537
164        384        121.890521
164        400        121.902289
164        416        120.213134
164        432        121.140059
164        448        120.794840
164        464        121.825763
164        480        122.500827
164        496        121.345388
164        512        122.559464
168        16        112.827609
168        32        118.330486
168        48        120.501252
168        64        119.916716
168        80        120.375506
168        96        120.790563
168        112        120.537380
168        128        120.487163
168        144        121.323807
168        160        121.368698
168        176        121.828712
168        192        121.865841
168        208        121.767624
168        224        122.142547
168        240        122.061603
168        256        122.150989
168        272        122.520611
168        288        122.464767
168        304        120.677000
168        320        122.848545
168        336        122.312047
168        352        122.484470
168        368        122.439458
168        384        122.435777
168        400        122.102208
168        416        122.368933
168        432        122.434034
168        448        121.342196
168        464        122.776039
168        480        122.478839
168        496        122.807331
168        512        122.418404
172        16        111.659671
172        32        117.766912
172        48        118.349377
172        64        119.966964
172        80        120.497774
172        96        120.528493
172        112        120.543253
172        128        120.795687
172        144        120.873701
172        160        121.546528
172        176        121.359155
172        192        121.201695
172        208        120.649439
172        224        120.040769
172        240        121.591621
172        256        122.154835
172        272        122.308587
172        288        120.387226
172        304        122.332278
172        320        122.830136
172        336        122.329278
172        352        122.164924
172        368        120.913168
172        384        122.545214
172        400        121.849237
172        416        122.051521
172        432        122.764121
172        448        121.994891
172        464        122.771121
172        480        122.866468
172        496        122.070443
172        512        122.820838
176        16        111.966367
176        32        118.524817
176        48        120.251426
176        64        119.808647
176        80        120.985700
176        96        121.436060
176        112        120.384812
176        128        120.994955
176        144        121.241212
176        160        121.130498
176        176        121.944703
176        192        122.290760
176        208        121.939241
176        224        122.266140
176        240        121.656754
176        256        121.580014
176        272        122.477326
176        288        119.463882
176        304        122.099623
176        320        122.249740
176        336        122.160928
176        352        122.372001
176        368        122.013596
176        384        122.541853
176        400        122.461682
176        416        122.414143
176        432        122.302133
176        448        121.106464
176        464        122.419435
176        480        122.103780
176        496        122.416285
176        512        122.194467
180        16        112.336471
180        32        117.571959
180        48        119.839012
180        64        119.831048
180        80        120.491878
180        96        119.043433
180        112        120.761465
180        128        121.198797
180        144        121.537788
180        160        121.497243
180        176        121.858830
180        192        121.941629
180        208        121.967384
180        224        121.425788
180        240        121.885222
180        256        121.227836
180        272        122.355421
180        288        122.295605
180        304        122.122827
180        320        121.537672
180        336        122.455112
180        352        121.311776
180        368        122.533794
180        384        121.861598
180        400        122.412418
180        416        122.188318
180        432        121.333847
180        448        122.334018
180        464        122.601463
180        480        122.654844
180        496        122.657204
180        512        121.619396
184        16        113.191409
184        32        118.136754
184        48        119.615011
184        64        120.494357
184        80        120.935264
184        96        120.774861
184        112        121.248410
184        128        121.571044
184        144        121.445035
184        160        121.923170
184        176        121.453494
184        192        122.034734
184        208        122.023852
184        224        122.325836
184        240        122.221614
184        256        122.409958
184        272        122.632620
184        288        120.929460
184        304        122.103583
184        320        122.488701
184        336        122.495395
184        352        122.139783
184        368        122.507612
184        384        122.897789
184        400        122.412919
184        416        122.813813
184        432        122.647761
184        448        122.796001
184        464        122.250168
184        480        122.301729
184        496        122.801989
184        512        123.022931
188        16        112.213049
188        32        118.038684
188        48        119.578336
188        64        119.720595
188        80        120.552827
188        96        120.903597
188        112        120.682603
188        128        121.324012
188        144        121.926283
188        160        122.079274
188        176        122.096179
188        192        122.394929
188        208        121.654851
188        224        122.469396
188        240        122.677343
188        256        122.470887
188        272        121.542645
188        288        122.800806
188        304        122.707166
188        320        121.802662
188        336        122.465384
188        352        123.230692
188        368        122.936275
188        384        122.348699
188        400        122.861442
188        416        122.774479
188        432        122.582733
188        448        123.008812
188        464        122.441390
188        480        122.630244
188        496        122.936856
188        512        121.833793
192        16        114.197712
192        32        117.308459
192        48        119.352740
192        64        120.081059
192        80        121.329523
192        96        120.750561
192        112        121.662745
192        128        121.534595
192        144        121.945476
192        160        121.288091
192        176        121.412521
192        192        122.145678
192        208        122.590056
192        224        122.546279
192        240        122.764314
192        256        122.219842
192        272        122.475339
192        288        122.690182
192        304        120.386553
192        320        122.858074
192        336        122.093659
192        352        122.457094
192        368        122.387248
192        384        122.812437
192        400        122.854384
192        416        121.830606
192        432        121.731720
192        448        123.215889
192        464        123.276624
192        480        121.653210
192        496        122.681671
192        512        122.814363
196        16        114.466986
196        32        117.984420
196        48        119.560860
196        64        120.530435
196        80        119.885881
196        96        121.030689
196        112        121.003677
196        128        121.505081
196        144        121.572432
196        160        121.766024
196        176        121.973244
196        192        121.222689
196        208        121.256039
196        224        122.195574
196        240        121.812800
196        256        121.831204
196        272        122.247852
196        288        122.235842
196        304        122.254017
